timestamp,link_id,src_port,dst_port,tx_rate_bytes,utilization_pct
2026-09-08T05:38:23.803788,0000000000000004-0000000000000001,1,2,3675.85,0.06
2026-09-08T05:38:23.828495,0000000000000002-0000000000000001,2,2,5406.92,0.04
2026-09-08T05:38:26.325174,0000000000000003-0000000000000005,2,2,6672.29,0.05
2026-09-08T05:38:26.350078,0000000000000004-0000000000000006,2,2,6694.39,0.05
2026-09-08T05:38:26.373565,0000000000000002-0000000000000004,3,1,6716.48,0.05
2026-09-08T05:38:26.393201,0000000000000001-0000000000000002,2,2,5214.11,0.04
2026-09-08T05:38:26.412631,0000000000000003-0000000000000001,1,3,3424.52,0.05
2026-09-08T05:38:26.433365,0000000000000006-0000000000000003,2,1,1546.56,0.05
2026-09-08T05:38:26.456293,0000000000000004-0000000000000003,1,1,3336.15,0.05
2026-09-08T05:38:26.481317,0000000000000002-0000000000000003,2,1,5103.64,0.04
2026-09-08T05:38:26.501901,0000000000000001-0000000000000003,3,1,6716.48,0.05
2026-09-08T05:38:26.523182,0000000000000005-0000000000000003,2,2,1679.12,0.05
2026-09-08T05:38:29.064337,0000000000000003-0000000000000005,2,2,7384.18,0.06
2026-09-08T05:38:29.086149,0000000000000004-0000000000000006,2,2,7208.88,0.06
2026-09-08T05:38:29.106960,0000000000000006-0000000000000005,2,2,1796.74,0.06
2026-09-08T05:38:29.128432,0000000000000004-0000000000000005,1,2,3659.22,0.06
2026-09-08T05:38:29.150764,0000000000000002-0000000000000005,2,2,5565.52,0.05
2026-09-08T05:38:29.171050,0000000000000001-0000000000000005,3,2,7340.35,0.06
2026-09-08T05:38:29.194240,0000000000000005-0000000000000006,2,2,1862.48,0.06
2026-09-08T05:38:29.213630,0000000000000003-0000000000000006,1,2,3790.69,0.06
2026-09-08T05:38:29.235027,0000000000000001-0000000000000006,2,2,5653.17,0.05
2026-09-08T05:38:29.253630,0000000000000002-0000000000000006,3,2,7121.24,0.06
2026-09-08T05:38:31.987067,0000000000000003-0000000000000005,2,2,5561.45,0.04
2026-09-08T05:38:32.007291,0000000000000004-0000000000000006,2,2,5540.93,0.04
2026-09-08T05:38:32.034427,0000000000000001-0000000000000005,3,2,5664.06,0.05
2026-09-08T05:38:32.059529,0000000000000002-0000000000000006,3,2,5623.02,0.04
2026-09-08T05:38:32.079457,0000000000000005-0000000000000004,2,1,1354.45,0.04
2026-09-08T05:38:32.101098,0000000000000003-0000000000000004,1,1,2852.55,0.04
2026-09-08T05:38:32.122130,0000000000000001-0000000000000004,2,1,4432.74,0.04
2026-09-08T05:38:32.141060,0000000000000006-0000000000000005,2,2,1313.41,0.04
2026-09-08T05:38:32.162514,0000000000000004-0000000000000005,1,2,2729.42,0.04
2026-09-08T05:38:32.183772,0000000000000002-0000000000000005,2,2,4309.61,0.03
2026-09-08T05:38:34.748260,0000000000000003-0000000000000005,2,2,5889.27,0.05
2026-09-08T05:38:34.771553,0000000000000004-0000000000000006,2,2,6106.59,0.05
2026-09-08T05:38:34.794718,0000000000000001-0000000000000005,3,2,5650.22,0.05
2026-09-08T05:38:34.816271,0000000000000002-0000000000000001,2,2,4563.64,0.04
2026-09-08T05:38:34.842488,0000000000000004-0000000000000001,1,2,3172.82,0.05
2026-09-08T05:38:34.863908,0000000000000006-0000000000000004,2,2,1564.68,0.05
2026-09-08T05:38:34.887677,0000000000000002-0000000000000004,3,1,5824.08,0.05
2026-09-08T05:38:34.909865,0000000000000005-0000000000000004,2,1,1651.6,0.05
2026-09-08T05:38:34.938448,0000000000000003-0000000000000004,1,1,3151.09,0.05
2026-09-08T05:38:34.962403,0000000000000001-0000000000000004,2,1,4454.98,0.04
2026-09-08T05:38:37.472934,0000000000000003-0000000000000005,2,2,6762.15,0.05
2026-09-08T05:38:37.503750,0000000000000004-0000000000000006,2,2,6718.1,0.05
2026-09-08T05:38:37.522069,0000000000000002-0000000000000006,3,2,6585.94,0.05
2026-09-08T05:38:37.544351,0000000000000001-0000000000000002,2,2,4933.95,0.04
2026-09-08T05:38:37.562758,0000000000000003-0000000000000002,1,2,3326.01,0.05
2026-09-08T05:38:37.582473,0000000000000001-0000000000000003,3,1,6629.99,0.05
2026-09-08T05:38:37.604424,0000000000000006-0000000000000003,2,1,1629.97,0.05
2026-09-08T05:38:37.624902,0000000000000004-0000000000000003,1,1,3436.14,0.05
2026-09-08T05:38:37.642875,0000000000000002-0000000000000003,2,1,5176.24,0.04
2026-09-08T05:38:37.663512,0000000000000005-0000000000000003,2,2,1629.97,0.05
2026-09-08T05:38:40.149366,0000000000000003-0000000000000005,2,2,7755.62,0.06
2026-09-08T05:38:40.174027,0000000000000004-0000000000000006,2,2,7598.71,0.06
2026-09-08T05:38:40.196446,0000000000000001-0000000000000004,2,1,5738.26,0.05
2026-09-08T05:38:40.219243,0000000000000002-0000000000000004,3,1,7576.3,0.06
2026-09-08T05:38:40.238856,0000000000000001-0000000000000005,3,2,7688.37,0.06
2026-09-08T05:38:40.257526,0000000000000003-0000000000000001,1,3,3810.56,0.06
2026-09-08T05:38:40.276645,0000000000000005-0000000000000001,2,3,1905.28,0.06
2026-09-08T05:38:40.293360,0000000000000002-0000000000000001,2,2,5827.92,0.05
2026-09-08T05:38:40.312909,0000000000000006-0000000000000001,2,2,1860.45,0.06
2026-09-08T05:38:40.334869,0000000000000004-0000000000000001,1,2,3832.98,0.06
2026-09-08T05:38:42.911666,0000000000000003-0000000000000005,2,2,7274.94,0.06
2026-09-08T05:38:42.931874,0000000000000004-0000000000000006,2,2,7470.39,0.06
2026-09-08T05:38:42.955430,0000000000000001-0000000000000002,2,2,5581.08,0.04
2026-09-08T05:38:42.975017,0000000000000001-0000000000000003,3,1,7253.23,0.06
2026-09-08T05:38:42.997520,0000000000000005-0000000000000001,2,3,1911.03,0.06
2026-09-08T05:38:43.018773,0000000000000003-0000000000000001,1,3,3778.63,0.06
2026-09-08T05:38:43.037793,0000000000000006-0000000000000001,2,2,1911.03,0.06
2026-09-08T05:38:43.055856,0000000000000002-0000000000000001,2,2,5602.79,0.05
2026-09-08T05:38:43.076744,0000000000000004-0000000000000001,1,2,3865.49,0.06
2026-09-08T05:38:43.093645,0000000000000002-0000000000000004,3,1,7405.24,0.06
2026-09-08T05:38:45.641774,0000000000000003-0000000000000005,2,2,7321.12,0.06
2026-09-08T05:38:45.669324,0000000000000004-0000000000000006,2,2,7255.16,0.06
2026-09-08T05:38:45.690261,0000000000000001-0000000000000002,2,2,5452.36,0.04
2026-09-08T05:38:45.711577,0000000000000006-0000000000000003,2,1,1736.84,0.06
2026-09-08T05:38:45.733381,0000000000000004-0000000000000003,1,1,3627.58,0.06
2026-09-08T05:38:45.753899,0000000000000002-0000000000000003,2,1,5606.26,0.04
2026-09-08T05:38:45.774559,0000000000000001-0000000000000003,3,1,7233.18,0.06
2026-09-08T05:38:45.795319,0000000000000005-0000000000000003,2,2,1670.89,0.06
2026-09-08T05:38:45.816147,0000000000000003-0000000000000004,1,1,3627.58,0.06
2026-09-08T05:38:45.836212,0000000000000002-0000000000000004,3,1,7189.21,0.06
2026-09-08T05:38:48.442836,0000000000000003-0000000000000005,2,2,6895.89,0.06
2026-09-08T05:38:48.464925,0000000000000004-0000000000000006,2,2,6938.72,0.06
2026-09-08T05:38:48.495577,0000000000000002-0000000000000006,3,2,6788.81,0.05
2026-09-08T05:38:48.520423,0000000000000006-0000000000000002,2,3,1756.1,0.06
2026-09-08T05:38:48.540689,0000000000000003-0000000000000002,1,2,3490.78,0.06
2026-09-08T05:38:48.563691,0000000000000001-0000000000000003,3,1,6810.23,0.05
2026-09-08T05:38:48.587773,0000000000000004-0000000000000003,1,1,3555.03,0.06
2026-09-08T05:38:48.609025,0000000000000002-0000000000000003,2,1,5311.12,0.04
2026-09-08T05:38:48.630396,0000000000000005-0000000000000003,2,2,1734.68,0.06
